,question,answer,response,mapping,response_answer,equations
57," While on vacation, Rachel took c0 pictures at the zoo and c1 at the museum. If she later deleted c2 of the pictures, how many pictures from her vacation did she still have? ",4.0,"Solve the problem step by step:

1. Add the number of pictures taken at the zoo and the number of pictures taken at the museum to calculate the total number of pictures taken. Let x be the total number of pictures taken,
x = c0 + c1

2. Subtract the number of pictures deleted from the total number of pictures taken to calculate the number of pictures Rachel still has.
answer = x - c2","{'c0': 6.0, 'c1': 9.0, 'c2': 11.0}",4.0,"['x = c0 + c1', 'answer = x - c2']"
58," Vanessa and her mom were picking carrots from their garden. Vanessa picked c0 and her mother picked c1. If only c2 of the carrots were good, how many bad carrots did they have? ",7.0,"Solve the problem step by step:

1. Add the number of carrots picked by Vanessa and the number of carrots picked by her mother to calculate the total number of carrots. Let x be the total number of carrots,
x = c0 + c1

2. Subtract the number of good carrots from the total number of carrots to calculate the number of bad carrots.
answer = x - c2","{'c0': 17.0, 'c1': 14.0, 'c2': 24.0}",7.0,"['x = c0 + c1', 'answer = x - c2']"
59, A pet store had c0 siamese cats and c1 house cats. During a sale they sold c2 cats. How many cats do they have left? ,54.0,"Solve the problem step by step:

1. Subtract the number of cats sold from the total number of cats to calculate the number of cats left. Let x be the number of cats left,
x = c0 + c1 - c2

2. The answer is the value of x.","{'c0': 41.0, 'c1': 28.0, 'c2': 15.0}",54.0,['x = c0 + c1 - c2']
60," Janet picked c0 tulips and c1 roses to make flower bouquets. If she only used c2 of the flowers though, how many extra flowers did Janet pick? ",4.0,"Solve the problem step by step:

1. Add the number of tulips and the number of roses to calculate the total number of flowers picked. Let x be the total number of flowers,
x = c0 + c1

2. Subtract the number of flowers used in the bouquets from the total number of flowers to calculate the number of extra flowers. Let y be the number of extra flowers,
y = x - c2

3. The final answer is the number of extra flowers, y.","{'c0': 4.0, 'c1': 11.0, 'c2': 11.0}",4.0,"['x = c0 + c1', 'y = x - c2']"
61," Vanessa had c0 music files and c1 video files on her flash drive. If she deleted c2 of the files, how many files were still on her flash drive? ",33.0,"Solve the problem step by step:

1. Add the number of music files and the number of video files to calculate the total number of files on the flash drive. Let x be the total number of files,
x = c0 + c1

2. Subtract the number of files deleted from the total number of files to calculate the number of files remaining on the flash drive.
answer = x - c2","{'c0': 13.0, 'c1': 30.0, 'c2': 10.0}",33.0,"['x = c0 + c1', 'answer = x - c2']"
62, Debby bought two coloring books. One had c0 pictures and the other had c1. After one week she had already colored c2 of the pictures. How many pictures does she still have to color? ,23.0,"Solve the problem step by step:

1. Add the number of pictures in the first coloring book and the number of pictures in the second coloring book to calculate the total number of pictures. Let x be the total number of pictures,
x = c0 + c1

2. Subtract the number of pictures Debby has already colored from the total number of pictures to calculate the number of pictures she still has to color.
answer = x - c2","{'c0': 16.0, 'c1': 40.0, 'c2': 33.0}",23.0,"['x = c0 + c1', 'answer = x - c2']"
63," The school cafeteria ordered c0 red apples and c1 green apples for students lunches. But, if only c2 students wanted fruit, how many extra did the cafeteria end up with? ",9.0,"Solve the problem step by step:

1. Add the number of red apples and the number of green apples to calculate the total number of apples ordered. Let x be the total number of apples,
x = c0 + c1

2. Subtract the number of students who wanted fruit from the total number of apples to calculate the number of extra apples. Let y be the number of extra apples,
y = x - c2

3. If y is negative, it means there were not enough apples for all the students who wanted fruit. Otherwise, y is the number of extra apples.","{'c0': 8.0, 'c1': 43.0, 'c2': 42.0}",9.0,"['x = c0 + c1', 'y = x - c2']"
64," Edward started his own lawn mowing business. In the spring he made c0 dollars mowing lawns and in the summer he made c1 dollars. If he had to spend c2 dollars buying supplies, how much money did he end up with? ",24.0,"Solve the problem step by step:

1. Add the amount of money Edward made in the spring and the amount of money he made in the summer to calculate his total earnings. Let x be his total earnings,
x = c0 + c1

2. Subtract the amount of money he spent on supplies from his total earnings to calculate how much money he ended up with.
answer = x - c2","{'c0': 2.0, 'c1': 27.0, 'c2': 5.0}",24.0,"['x = c0 + c1', 'answer = x - c2']"
65, A pet store had c0 siamese cats and c1 house cats. During a sale they sold c2 cats. How many cats do they have left? ,28.0,"Solve the problem step by step:

1. Subtract the number of cats sold from the total number of cats to calculate the number of cats left. Let x be the number of cats left,
x = c0 + c1 - c2

2. The answer is the value of x.","{'c0': 36.0, 'c1': 18.0, 'c2': 26.0}",28.0,['x = c0 + c1 - c2']
66," Olivia and her mom were picking carrots from their garden. Olivia picked c0 and her mother picked c1. If only c2 of the carrots were good, how many bad carrots did they have? ",15.0,"Solve the problem step by step:

1. Add the number of carrots picked by Olivia and the number of carrots picked by her mother to calculate the total number of carrots. Let x be the total number of carrots,
x = c0 + c1

2. Subtract the number of good carrots from the total number of carrots to calculate the number of bad carrots.
answer = x - c2","{'c0': 20.0, 'c1': 14.0, 'c2': 19.0}",15.0,"['x = c0 + c1', 'answer = x - c2']"
67, George had c0 dollars. For his birthday he got c1 more dollars but spent c2 on a new game. How much money does he have now? ,8.0,"Solve the problem step by step:

1. Add the amount of money George had before his birthday and the amount of money he received for his birthday to calculate his total amount of money. Let x be his total amount of money,
x = c0 + c1

2. Subtract the amount of money he spent on the new game from his total amount of money to calculate how much money he has left.
answer = x - c2","{'c0': 30.0, 'c1': 16.0, 'c2': 38.0}",8.0,"['x = c0 + c1', 'answer = x - c2']"
68," There were c0 girls and c1 boys trying out for the schools basketball team. If only c2 of them got called back, how many students didn't make the cut? ",47.0,"Solve the problem step by step:

1. Add the number of girls and the number of boys to calculate the total number of students trying out. Let x be the total number of students trying out,
x = c0 + c1

2. Subtract the number of students who got called back from the total number of students trying out to calculate the number of students who didn't make the cut.
answer = x - c2","{'c0': 6.0, 'c1': 48.0, 'c2': 7.0}",47.0,"['x = c0 + c1', 'answer = x - c2']"
69, For the school bake sale Amy made pastries. She baked c0 cupcakes and c1 cookies. After the sale she had c2 to take back home. How many pastries did she sell? ,51.0,"Solve the problem step by step:

1. Add the number of cupcakes and the number of cookies to calculate the total number of pastries. Let x be the total number of pastries,
x = c0 + c1

2. Subtract the number of pastries she took back home from the total number of pastries to calculate the number of pastries she sold.
answer = x - c2","{'c0': 15.0, 'c1': 48.0, 'c2': 12.0}",51.0,"['x = c0 + c1', 'answer = x - c2']"
70," At the schools book fair Victor bought c0 adventure books and c1 mystery books. If c2 of the books were used, how many new books did he buy? ",53.0,"Solve the problem step by step:

1. Add the number of adventure books and the number of mystery books to calculate the total number of books bought. Let x be the total number of books,
x = c0 + c1

2. Subtract the number of used books from the total number of books to calculate the number of new books bought.
answer = x - c2","{'c0': 32.0, 'c1': 37.0, 'c2': 16.0}",53.0,"['x = c0 + c1', 'answer = x - c2']"
71," While on vacation, Haley took c0 pictures at the zoo and c1 at the museum. If she later deleted c2 of the pictures, how many pictures from her vacation did she still have? ",20.0,"Solve the problem step by step:

1. Add the number of pictures taken at the zoo and the number of pictures taken at the museum to calculate the total number of pictures taken. Let x be the total number of pictures taken,
x = c0 + c1

2. Subtract the number of pictures deleted from the total number of pictures taken to calculate the number of pictures Haley still has.
answer = x - c2","{'c0': 50.0, 'c1': 8.0, 'c2': 38.0}",20.0,"['x = c0 + c1', 'answer = x - c2']"
