,question,answer,response,mapping
219," Katie had c0 pages of math homework and c1 pages of reading homework. If each page had c2 problems on it, how many problems did she have to complete total? ",[90.0],"def total_problems(c0, c1, c2):
    #total number of math problems
    math_problems = c0 * c2

    #total number of reading problems
    reading_problems = c1 * c2

    #total number of problems
    total = math_problems + reading_problems

    return total","{'c0': 7.0, 'c1': 3.0, 'c2': 9.0}"
220," Faye was playing a video game where she scores c0 points for each treasure she finds. If she found c1 treasures on the first level and c2 on the second, what would her score be? ",[56.0],"def calculate_score(c0, c1, c2):
    # Faye scores c0 points for each treasure she finds
    score = c0 * (c1 + c2)
    return score","{'c0': 7.0, 'c1': 2.0, 'c2': 6.0}"
221," Gwen was organizing her book case making sure each of the shelves had exactly c0 books on it. If she had c1 shelves of mystery books and c2 shelves of picture books, how many books did she have total? ",[72.0],"def total_books(c0, c1, c2):
    #calculate the total number of books on the mystery shelves
    mystery_books = c0 * c1

    #calculate the total number of books on the picture shelves
    picture_books = c0 * c2

    #calculate the total number of books
    total = mystery_books + picture_books

    return total","{'c0': 9.0, 'c1': 3.0, 'c2': 5.0}"
222," There were c0 friends playing a video game online when c1 more players joined the game. If each player had c2 lives, how many lives did they have total? ",[24.0],"def total_lives(c0, c1, c2):
    #calculate the total number of players
    total_players = c0 + c1

    #calculate the total number of lives
    total_lives = total_players * c2

    return total_lives","{'c0': 2.0, 'c1': 2.0, 'c2': 6.0}"
223," Wendy bought c0 new chairs and c1 new tables for her house. If she spent c2 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",[48.0],"def furniture_time(c0, c1, c2):
    #calculate the total time spent on chairs and tables separately
    chair_time = c0 * c2
    table_time = c1 * c2

    #add the times together to get the total time spent
    total_time = chair_time + table_time

    return total_time","{'c0': 4.0, 'c1': 4.0, 'c2': 6.0}"
224," April's discount flowers was having a sale where each flower was c0 dollars. If Zoe bought c1 roses and c2 daisies, how much did she spend? ",[30.0],"def flower_cost(c0, c1, c2):
    #calculate the total cost of roses and daisies
    total_cost = (c0 * c1) + (c0 * c2)

    return total_cost","{'c0': 3.0, 'c1': 8.0, 'c2': 2.0}"
225, Paige was unboxing some of her old winter clothes. She found c0 boxes of clothing and inside each box there were c1 scarves and c2 mittens. How many pieces of winter clothing did Paige have total? ,[60.0],"def total_winter_clothing(c0, c1, c2):
    #calculate the total number of scarves by multiplying the number of boxes by the number of scarves in each box
    total_scarves = c0 * c1

    #calculate the total number of mittens by multiplying the number of boxes by the number of mittens in each box
    total_mittens = c0 * c2

    #add the total number of scarves and mittens to get the total number of winter clothing pieces
    total = total_scarves + total_mittens

    return total","{'c0': 6.0, 'c1': 5.0, 'c2': 5.0}"
226," Sam was collecting cans for recycling. On Saturday he filled c0 bags up and on Sunday he filled c1 more bags. If each bag had c2 cans in it, how many cans did he pick up total? ",[42.0],"def total_cans(c0, c1, c2):
    #calculate the total number of bags collected
    total_bags = c0 + c1

    #calculate the total number of cans collected
    total_cans = total_bags * c2

    return total_cans","{'c0': 4.0, 'c1': 3.0, 'c2': 6.0}"
227, George was working as a sacker at a grocery store where he made c0 dollars an hour. On Monday he worked c1 hours and on Tuesday he worked c2 hours. How much money did George make in those two days? ,[45.0],"def calculate_pay(c0, c1, c2):
    # George makes c0 dollars an hour
    hourly_rate = c0

    # George worked c1 hours on Monday and c2 hours on Tuesday
    hours_worked = c1 + c2

    # George's total pay is calculated by multiplying his hourly rate by the total hours worked
    total_pay = hourly_rate * hours_worked

    return total_pay","{'c0': 5.0, 'c1': 7.0, 'c2': 2.0}"
228," While playing a trivia game, Frank answered c0 questions correct in the first half and c1 questions correct in the second half. If each question was worth c2 points, what was his final score? ",[15.0],"def trivia_score(c0, c1, c2):
    #calculate the total number of questions answered correctly
    total_correct = c0 + c1

    #calculate the final score by multiplying the total number of correct answers by the point value of each question
    final_score = total_correct * c2

    return final_score","{'c0': 3.0, 'c1': 2.0, 'c2': 3.0}"
229, Edward and his friend were buying trick decks from the magic shop for c0 dollars each. How much did they spend if Edward bought c1 decks and his friend bought c2 decks? ,[72.0],"def magic_shop_cost(c0, c1, c2):
    #calculate the total cost for Edward and his friend
    total_cost = (c1 + c2) * c0

    return total_cost","{'c0': 9.0, 'c1': 4.0, 'c2': 4.0}"
230, Tom and his friend were buying trick decks from the magic shop for c0 dollars each. How much did they spend if Tom bought c1 decks and his friend bought c2 decks? ,[64.0],"def trick_deck_cost(c0, c1, c2):
    # Tom bought c1 decks and his friend bought c2 decks
    total_decks = c1 + c2

    # They were buying trick decks from the magic shop for c0 dollars each
    cost_per_deck = c0

    # The total cost can be calculated by multiplying the number of decks by the cost per deck
    total_cost = total_decks * cost_per_deck

    return total_cost","{'c0': 8.0, 'c1': 3.0, 'c2': 5.0}"
231," While shopping for music online, Megan bought c0 country albums and c1 pop albums. Each album came with a lyric sheet and had c2 songs. How many songs did Megan buy total? ",[70.0],"def total_songs(c0, c1, c2):
    #calculate the total number of songs by multiplying the number of albums by the number of songs per album
    total_songs = (c0 + c1) * c2
    return total_songs","{'c0': 2.0, 'c1': 8.0, 'c2': 7.0}"
232, Victor was working as a sacker at a grocery store where he made c0 dollars an hour. On Monday he worked c1 hours and on Tuesday he worked c2 hours. How much money did Victor make in those two days? ,[60.0],"def calculate_pay(c0, c1, c2):
    #calculate the total number of hours worked
    total_hours = c1 + c2

    #calculate the total amount earned
    total_pay = total_hours * c0

    return total_pay","{'c0': 6.0, 'c1': 5.0, 'c2': 5.0}"
233," A pet store has c0 bird cages. If each cage has c1 parrots and c2 parakeets in it, how many birds does the pet store have total? ",[54.0],"def total_birds(c0, c1, c2):
    #calculate the total number of birds by multiplying the number of cages by the sum of parrots and parakeets in each cage
    total = c0 * (c1 + c2)
    return total","{'c0': 6.0, 'c1': 2.0, 'c2': 7.0}"
234," Maria bought c0 new chairs and c1 new tables for her house. If she spent c2 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",[32.0],"def furniture_time(c0, c1, c2):
    #calculate the total time spent on chairs and tables separately
    chair_time = c0 * c2
    table_time = c1 * c2

    #add the times together to get the total time spent
    total_time = chair_time + table_time

    return total_time","{'c0': 2.0, 'c1': 2.0, 'c2': 8.0}"
235," Olivia was playing a video game where she scores c0 points for each treasure she finds. If she found c1 treasures on the first level and c2 on the second, what would her score be? ",[32.0],"def calculate_score(c0, c1, c2):
    # Olivia scores c0 points for each treasure she finds
    score = c0 * (c1 + c2)

    return score","{'c0': 8.0, 'c1': 2.0, 'c2': 2.0}"
236," A waiter had c0 tables he was waiting on, with c1 women and c2 men at each table. How many customers total did the waiter have? ",[48.0],"def total_customers(c0, c1, c2):
    #calculate the total number of customers by multiplying the number of tables by the sum of men and women at each table
    total = c0 * (c1 + c2)
    return total","{'c0': 6.0, 'c1': 3.0, 'c2': 5.0}"
237," Faye was selling her necklaces at a garage sale. She sold c0 bead necklaces and c1 gem stone necklaces. If each necklace cost c2 dollars, how much money did she earn? ",[70.0],"def necklace_sales(c0, c1, c2):
    #calculate the total number of necklaces sold
    total_necklaces = c0 + c1

    #calculate the total amount earned by multiplying the total number of necklaces sold by the price of each necklace
    total_earnings = total_necklaces * c2

    return total_earnings","{'c0': 3.0, 'c1': 7.0, 'c2': 7.0}"
238," At the town carnival Oliver rode the ferris wheel c0 times and the bumper cars c1 times. If each ride cost c2 tickets, how many tickets did he use? ",[63.0],"def carnival_tickets(c0, c1, c2):
    #calculate the total number of rides Oliver went on
    total_rides = c0 + c1

    #calculate the total number of tickets used
    total_tickets = total_rides * c2

    return total_tickets","{'c0': 5.0, 'c1': 4.0, 'c2': 7.0}"
239," There were c0 friends playing a video game online when c1 more players joined the game. If each player had c2 lives, how many lives did they have total? ",[56.0],"def total_lives(c0, c1, c2):
    #calculate the total number of players
    total_players = c0 + c1

    #calculate the total number of lives
    total_lives = total_players * c2

    return total_lives","{'c0': 5.0, 'c1': 2.0, 'c2': 8.0}"
240," Katie was selling her necklaces at a garage sale. She sold c0 bead necklaces and c1 gem stone necklaces. If each necklace cost c2 dollars, how much money did she earn? ",[21.0],"def necklace_sales(c0, c1, c2):
    #calculate the total number of necklaces sold
    total_necklaces = c0 + c1

    #calculate the total amount of money earned
    total_earnings = total_necklaces * c2

    return total_earnings","{'c0': 4.0, 'c1': 3.0, 'c2': 3.0}"
241, Edward was working as a sacker at a grocery store where he made c0 dollars an hour. On Monday he worked c1 hours and on Tuesday he worked c2 hours. How much money did Edward make in those two days? ,[48.0],"def calculate_pay(c0, c1, c2):
    #calculate the total number of hours worked
    total_hours = c1 + c2

    #calculate the total amount of money earned
    total_pay = total_hours * c0

    return total_pay","{'c0': 6.0, 'c1': 3.0, 'c2': 5.0}"
242," While playing a trivia game, Mike answered c0 questions correct in the first half and c1 questions correct in the second half. If each question was worth c2 points, what was his final score? ",[24.0],"def trivia_score(c0, c1, c2):
    #calculate the total number of questions answered correctly
    total_correct = c0 + c1

    #calculate the final score by multiplying the total number of correct answers by the point value of each question
    final_score = total_correct * c2

    return final_score","{'c0': 3.0, 'c1': 5.0, 'c2': 3.0}"
