,question,answer,response,mapping,response_answer,equations
81," Bianca picked c0 tulips and c1 roses to make flower bouquets. If she only used c2 of the flowers though, how many extra flowers did Bianca pick? ",7.0,"We don't have enough information to solve this problem as we don't know the values of c0, c1, and c2.","{'c0': 39.0, 'c1': 49.0, 'c2': 81.0}",,[]
82," While on vacation, Nancy took c0 pictures at the zoo and c1 at the museum. If she later deleted c2 of the pictures, how many pictures from her vacation did she still have? ",19.0,"Nancy took c0 + c1 pictures in total. After deleting c2 pictures, she has c0 + c1 - c2 pictures left. The answer is c0 + c1 - c2.","{'c0': 49.0, 'c1': 8.0, 'c2': 38.0}",,[]
83," Gwen had c0 math problems and c1 science problems for homework. If she finished c2 of the problems at school, how many problems did she have to do for homework? ",5.0,Gwen had c0 + c1 problems for homework. She finished c2 problems at school. So she still has c0 + c1 - c2 problems left to do for homework. The answer is c0 + c1 - c2.,"{'c0': 18.0, 'c1': 11.0, 'c2': 24.0}",,[]
84," For Halloween Katie and her sister combined the candy they received. Katie had c0 pieces of candy while her sister had c1. If they ate c2 pieces the first night, how many pieces do they have left? ",7.0,"Katie had c0 pieces of candy and her sister had c1. Together, they had c0 + c1 pieces of candy. After eating c2 pieces, they have c0 + c1 - c2 pieces of candy left. The answer is c0 + c1 - c2.","{'c0': 10.0, 'c1': 6.0, 'c2': 9.0}",,[]
85, A pet store had c0 siamese cats and c1 house cats. During a sale they sold c2 cats. How many cats do they have left? ,45.0,"The pet store originally had c0 + c1 cats. After selling c2 cats, they have c0 + c1 - c2 cats left. The answer is c0 + c1 - c2.","{'c0': 15.0, 'c1': 49.0, 'c2': 19.0}",,[]
86," There were c0 girls and c1 boys trying out for the schools basketball team. If only c2 of them got called back, how many students didn't make the cut? ",21.0,"The total number of students who tried out is c0 + c1. If only c2 got called back, then c0 + c1 - c2 did not make the cut. The answer is c0 + c1 - c2.","{'c0': 9.0, 'c1': 14.0, 'c2': 2.0}",,[]
87," Haley had c0 music files and c1 video files on her flash drive. If she deleted c2 of the files, how many files were still on her flash drive? ",58.0,"The total number of files on Haley's flash drive was c0 + c1. After deleting c2 files, the number of files remaining is (c0 + c1) - c2. The answer is (c0 + c1) - c2.","{'c0': 27.0, 'c1': 42.0, 'c2': 11.0}",,[]
88," While shopping, Maria bought c0 green towels and c1 white towels. If she gave her mother c2 of them, how many towels did Maria end up with? ",19.0,"Maria originally had c0 + c1 towels. After giving c2 to her mother, she had c0 + c1 - c2 towels left. The answer is c0 + c1 - c2.","{'c0': 40.0, 'c1': 44.0, 'c2': 65.0}",,[]
89," A waiter at 'The Greasy Spoon' restaurant had c0 customers to wait on. During the lunch rush he added another c1 customers. If c2 of the customers didn't leave him a tip, how many customers did leave a tip? ",2.0,"The waiter had c0 customers originally. He added c1 more customers. So he had a total of c0 + c1 customers. If c2 of them didn't leave a tip, then the number of customers who did leave a tip is c0 + c1 - c2. The answer is c0 + c1 - c2.","{'c0': 39.0, 'c1': 12.0, 'c2': 49.0}",,[]
90, A pet store had c0 siamese cats and c1 house cats. During a sale they sold c2 cats. How many cats do they have left? ,8.0,"The pet store originally had c0 + c1 cats. After selling c2 cats, they have c0 + c1 - c2 cats left. The answer is c0 + c1 - c2.","{'c0': 19.0, 'c1': 45.0, 'c2': 56.0}",,[]
91," A waiter at 'The Greasy Spoon' restaurant had c0 customers to wait on. During the lunch rush he added another c1 customers. If c2 of the customers didn't leave him a tip, how many customers did leave a tip? ",26.0,"The waiter had c0 customers originally. He added c1 more customers. So he had a total of c0 + c1 customers. If c2 of them didn't leave a tip, then the number of customers who did leave a tip is c0 + c1 - c2. The answer is c0 + c1 - c2.","{'c0': 26.0, 'c1': 27.0, 'c2': 27.0}",,[]
92, Rachel bought two coloring books. One had c0 pictures and the other had c1. After one week she had already colored c2 of the pictures. How many pictures does she still have to color? ,59.0,"Rachel had c0 + c1 pictures in total. After coloring c2 pictures, she still has c0 + c1 - c2 pictures left to color. The answer is c0 + c1 - c2.","{'c0': 24.0, 'c1': 39.0, 'c2': 4.0}",,[]
93," While shopping, Emily bought c0 green towels and c1 white towels. If she gave her mother c2 of them, how many towels did Emily end up with? ",9.0,"Emily originally had c0 + c1 towels. After giving c2 to her mother, she had c0 + c1 - c2 towels left. The answer is c0 + c1 - c2.","{'c0': 5.0, 'c1': 30.0, 'c2': 26.0}",,[]
94," For Halloween Katie and her sister combined the candy they received. Katie had c0 pieces of candy while her sister had c1. If they ate c2 pieces the first night, how many pieces do they have left? ",23.0,"Katie had c0 pieces of candy and her sister had c1. Together, they had c0 + c1 pieces of candy. After eating c2 pieces, they have c0 + c1 - c2 pieces of candy left. The answer is c0 + c1 - c2.","{'c0': 8.0, 'c1': 23.0, 'c2': 8.0}",,[]
95," Ned was trying to expand his game collection. He bought c0 games from a friend and bought c1 more at a garage sale. If c2 of the games didn't work, how many good games did he end up with? ",3.0,"Ned started with c0 games from his friend. Then he bought c1 more at the garage sale. So he had c0 + c1 games in total. If c2 of the games didn't work, then he had c0 + c1 - c2 good games. The answer is c0 + c1 - c2.","{'c0': 50.0, 'c1': 27.0, 'c2': 74.0}",,[]
96, For the school bake sale Wendy made pastries. She baked c0 cupcakes and c1 cookies. After the sale she had c2 to take back home. How many pastries did she sell? ,40.0,"Wendy made c0 cupcakes and c1 cookies, so she made a total of c0 + c1 pastries. After the sale, she had c2 pastries left, which means she sold c0 + c1 - c2 pastries. The answer is c0 + c1 - c2.","{'c0': 41.0, 'c1': 31.0, 'c2': 32.0}",,[]
97," The school cafeteria ordered c0 red apples and c1 green apples for students lunches. But, if only c2 students wanted fruit, how many extra did the cafeteria end up with? ",32.0,"The cafeteria ordered c0 + c1 apples in total. If c2 students wanted fruit, then they only needed c2 apples. The extra apples would be the difference between what they ordered and what they needed, which is (c0 + c1) - c2. The answer is (c0 + c1) - c2.","{'c0': 25.0, 'c1': 17.0, 'c2': 10.0}",,[]
98," At the arcade, Jerry won c0 tickets playing 'whack a mole' and c1 tickets playing 'skee ball'. If he spent c2 of his tickets on a hat, how many tickets does Jerry have left? ",34.0,"Jerry won c0 tickets playing 'whack a mole' and c1 tickets playing 'skee ball'. In total, he had c0 + c1 tickets. After buying a hat for c2 tickets, he has c0 + c1 - c2 tickets left. The answer is c0 + c1 - c2.","{'c0': 29.0, 'c1': 17.0, 'c2': 12.0}",,[]
99, Cody had c0 dollars. For his birthday he got c1 more dollars but spent c2 on a new game. How much money does he have now? ,35.0,"Cody started with c0 dollars. He got c1 more dollars for his birthday, so he had c0 + c1 dollars. Then he spent c2 dollars on a new game, so he has c0 + c1 - c2 dollars left. The answer is c0 + c1 - c2.","{'c0': 45.0, 'c1': 9.0, 'c2': 19.0}",,[]
100," For the school bake sale Carol made c0 cupcakes. If she sold c1 of them and then made c2 more, how many cupcakes would she have? ",49.0,"Carol made c0 cupcakes. She sold c1 of them, so she has c0 - c1 cupcakes left. Then she made c2 more, so she has c0 - c1 + c2 cupcakes in total. The answer is c0 - c1 + c2.","{'c0': 30.0, 'c1': 9.0, 'c2': 28.0}",,[]
101, For Halloween Faye scored c0 pieces of candy. She ate c1 pieces the first night and then her sister gave her c2 more pieces. How many pieces of candy does Faye have now? ,62.0,"Faye started with c0 pieces of candy. After eating c1 pieces, she had c0 - c1 left. Then her sister gave her c2 more pieces, so she had c0 - c1 + c2 pieces of candy. The answer is c0 - c1 + c2.","{'c0': 47.0, 'c1': 25.0, 'c2': 40.0}",,[]
102," Kaleb had c0 books. If he sold c1 of them and used the money he earned to buy c2 new books, how many books would Kaleb have? ",24.0,"The number of books Kaleb has after selling c1 books is c0 - c1. If he uses the money to buy c2 new books, then he will have c0 - c1 + c2 books in total. The answer is c0 - c1 + c2.","{'c0': 34.0, 'c1': 17.0, 'c2': 7.0}",,[]
103, In fourth grade there were c0 students at the start of the year. During the year c1 students left and c2 new students came to school. How many students were in fourth grade at the end? ,48.0,"At the start of the year, there were c0 students. Then c1 students left, so there are c0 - c1 students left. After that, c2 new students came, so the total number of students is c0 - c1 + c2. The answer is c0 - c1 + c2.","{'c0': 10.0, 'c1': 4.0, 'c2': 42.0}",,[]
104," Oliver had c0 dollars in January. By March he had spent c1 dollars. If he got another c2 dollars from his mom, how much money would he have? ",61.0,"Oliver started with c0 dollars. By March, he spent c1 dollars. So he had c0 - c1 dollars left. If he got c2 dollars from his mom, he would have (c0 - c1) + c2 dollars. The answer is (c0 - c1) + c2.","{'c0': 33.0, 'c1': 4.0, 'c2': 32.0}",,[]
105," A florist had c0 roses. If she sold c1 of them and then later picked c2 more, how many roses would she have? ",40.0,"The florist started with c0 roses. After selling c1, she would have c0 - c1 roses left. Then if she picked c2 more, she would have (c0 - c1) + c2 roses. The answer is (c0 - c1) + c2.","{'c0': 37.0, 'c1': 16.0, 'c2': 19.0}",,[]
106," A teacher had c0 worksheets to grade. If she graded c1, but then another c2 were turned in, how many worksheets would she have to grade? ",20.0,"The teacher originally had c0 worksheets to grade. After grading c1, she has c0 - c1 left to grade. If c2 more worksheets were turned in, she now has to grade c0 - c1 + c2 worksheets. The answer is c0 - c1 + c2.","{'c0': 6.0, 'c1': 4.0, 'c2': 18.0}",,[]
107," A book store had c0 books in the bargin bin. If they sold c1 books, but then put c2 more in the bin, how many books would be in the bin? ",10.0,"The book store started with c0 books. They sold c1 books, so they have c0 - c1 books left. Then they put c2 more books in the bin, so the total number of books in the bin is (c0 - c1) + c2. The answer is (c0 - c1) + c2.","{'c0': 41.0, 'c1': 33.0, 'c2': 2.0}",,[]
108," A waiter had c0 customers to wait on. If c1 customers left and he got another c2 customers, how many customers would he have? ",41.0,"The waiter originally had c0 customers. If c1 customers left, then he would have c0 - c1 customers. If he got c2 more customers, then he would have c0 - c1 + c2 customers. The answer is c0 - c1 + c2.","{'c0': 19.0, 'c1': 14.0, 'c2': 36.0}",,[]
109," At the fair there were c0 people in line for the bumper cars. If c1 of them got tired of waiting and left and c2 more got in line, how many people would be in line? ",6.0,"There were originally c0 people in line. If c1 left, then there are c0 - c1 people left in line. If c2 more got in line, then the total number of people in line is (c0 - c1) + c2. The answer is (c0 - c1) + c2.","{'c0': 9.0, 'c1': 6.0, 'c2': 3.0}",,[]
110," A teacher had c0 worksheets to grade. If she graded c1, but then another c2 were turned in, how many worksheets would she have to grade? ",51.0,"The teacher originally had c0 worksheets to grade. After grading c1, she has c0 - c1 left to grade. If c2 more worksheets were turned in, she now has to grade c0 - c1 + c2 worksheets. The answer is c0 - c1 + c2.","{'c0': 7.0, 'c1': 2.0, 'c2': 46.0}",,[]
111," Paige had c0 songs on her mp3 player. If she deleted c1 old songs from it and then added c2 new songs, how many songs does she have on her mp3 player? ",33.0,"Paige started with c0 songs. She deleted c1 old songs, so she had c0 - c1 songs left. Then she added c2 new songs, so she had c0 - c1 + c2 songs in total. The answer is c0 - c1 + c2.","{'c0': 8.0, 'c1': 5.0, 'c2': 30.0}",,[]
112," Maria picked c0 carrots from her garden. If she threw out c1 of them and then picked c2 more the next day, how many carrots would she have total? ",52.0,"Maria started with c0 carrots. She threw out c1 of them, so she had c0 - c1 left. The next day, she picked c2 more, so she had c0 - c1 + c2 carrots in total. The answer is c0 - c1 + c2.","{'c0': 48.0, 'c1': 11.0, 'c2': 15.0}",,[]
113, A store had c0 oranges in a bin. If they threw away c1 of the old ones and put c2 new ones in the bin how many would be in the bin? ,27.0,The store originally had c0 oranges. They threw away c1 of them and put c2 new ones in the bin. So the total number of oranges in the bin now is c0 - c1 + c2. The answer is c0 - c1 + c2.,"{'c0': 34.0, 'c1': 20.0, 'c2': 13.0}",,[]
114," A waiter had c0 customers to wait on. If c1 customers left and he got another c2 customers, how many customers would he have? ",26.0,"The waiter originally had c0 customers. If c1 customers left, then he would have c0 - c1 customers. If he got c2 more customers, then he would have c0 - c1 + c2 customers. The answer is c0 - c1 + c2.","{'c0': 47.0, 'c1': 41.0, 'c2': 20.0}",,[]
