,question,answer,response,mapping,response_answer,flag
91," A waiter at 'The Greasy Spoon' restaurant had 26 customers to wait on. During the lunch rush he added another 27 customers. If 27 of the customers didn't leave him a tip, how many customers did leave a tip? ",26.0,"The waiter had 26 customers to wait on. He added another 27 customers during the lunch rush, so he had a total of 26 + 27 = 53 customers. 27 of them didn't leave a tip, so the number of customers who did leave a tip is 53 - 27 = 26. The answer is 26.",,26.0,0
92, Rachel bought two coloring books. One had 24 pictures and the other had 39. After one week she had already colored 4 of the pictures. How many pictures does she still have to color? ,59.0,"Rachel bought two coloring books. One had 24 pictures and the other had 39. In total, she had 24 + 39 = 63 pictures to color. After one week, she had already colored 4 pictures. So she still has 63 - 4 = 59 pictures to color. The answer is 59.",,59.0,0
93," While shopping, Emily bought 5 green towels and 30 white towels. If she gave her mother 26 of them, how many towels did Emily end up with? ",9.0,"Emily bought 5 green towels and 30 white towels, so she had 5 + 30 = 35 towels in total. She gave her mother 26 towels, so she ended up with 35 - 26 = 9 towels. The answer is 9.",,9.0,0
94," For Halloween Katie and her sister combined the candy they received. Katie had 8 pieces of candy while her sister had 23. If they ate 8 pieces the first night, how many pieces do they have left? ",23.0,"Katie had 8 pieces of candy and her sister had 23, so they had a total of 8 + 23 = 31 pieces of candy. They ate 8 pieces on the first night, so they have 31 - 8 = 23 pieces of candy left. The answer is 23.",,23.0,0
95," Ned was trying to expand his game collection. He bought 50 games from a friend and bought 27 more at a garage sale. If 74 of the games didn't work, how many good games did he end up with? ",3.0,"Ned bought 50 games from a friend and 27 more at a garage sale, so he had 50 + 27 = 77 games in total. However, 74 of them didn't work, so he was left with 77 - 74 = 3 good games. The answer is 3.",,3.0,0
96, For the school bake sale Wendy made pastries. She baked 41 cupcakes and 31 cookies. After the sale she had 32 to take back home. How many pastries did she sell? ,40.0,"Wendy made 41 cupcakes and 31 cookies, so she made 41 + 31 = 72 pastries in total. She had 32 pastries left after the sale, so she sold 72 - 32 = 40 pastries. The answer is 40.",,40.0,0
97," The school cafeteria ordered 25 red apples and 17 green apples for students lunches. But, if only 10 students wanted fruit, how many extra did the cafeteria end up with? ",32.0,"The cafeteria ordered 25 + 17 = 42 apples in total. If only 10 students wanted fruit, they would need 10 apples in total. So the cafeteria has 42 - 10 = 32 extra apples. The answer is 32.",,32.0,0
98," At the arcade, Jerry won 29 tickets playing 'whack a mole' and 17 tickets playing 'skee ball'. If he spent 12 of his tickets on a hat, how many tickets does Jerry have left? ",34.0,"Jerry won 29 tickets playing 'whack a mole' and 17 tickets playing 'skee ball'. So he has 29 + 17 = 46 tickets in total. He spent 12 tickets on a hat, so he has 46 - 12 = 34 tickets left. The answer is 34.",,34.0,0
99, Cody had 45 dollars. For his birthday he got 9 more dollars but spent 19 on a new game. How much money does he have now? ,35.0,"Cody had 45 dollars. He got 9 more dollars for his birthday, so he had 45 + 9 = 54 dollars. He spent 19 dollars on a new game, so he has 54 - 19 = 35 dollars now. The answer is 35.",,35.0,0
100," For the school bake sale Carol made 30 cupcakes. If she sold 9 of them and then made 28 more, how many cupcakes would she have? ",49.0,"Carol made 30 cupcakes. She sold 9 of them, so she had 30 - 9 = 21 cupcakes left. Then she made 28 more, so she had 21 + 28 = 49 cupcakes in total. The answer is 49.",,49.0,0
101, For Halloween Faye scored 47 pieces of candy. She ate 25 pieces the first night and then her sister gave her 40 more pieces. How many pieces of candy does Faye have now? ,62.0,"Faye scored 47 pieces of candy. She ate 25 pieces the first night, so she has 47 - 25 = 22 pieces left. Her sister gave her 40 more pieces, so she now has 22 + 40 = 62 pieces of candy. The answer is 62.",,62.0,0
102," Kaleb had 34 books. If he sold 17 of them and used the money he earned to buy 7 new books, how many books would Kaleb have? ",24.0,"Kaleb had 34 books. He sold 17 of them, so he has 34 - 17 = 17 books left. He used the money he earned to buy 7 new books, so he now has 17 + 7 = 24 books. The answer is 24.",,24.0,0
103, In fourth grade there were 10 students at the start of the year. During the year 4 students left and 42 new students came to school. How many students were in fourth grade at the end? ,48.0,"In fourth grade there were 10 students at the start of the year. 4 students left, so there were 10 - 4 = 6 students left. Then 42 new students came, so the total number of students became 6 + 42 = 48 students at the end of the year. The answer is 48.",,48.0,0
104," Oliver had 33 dollars in January. By March he had spent 4 dollars. If he got another 32 dollars from his mom, how much money would he have? ",61.0,"Oliver had 33 dollars in January. By March he had spent 4 dollars, so he had 33 - 4 = 29 dollars left. If he got another 32 dollars from his mom, he would have 29 + 32 = 61 dollars. The answer is 61.",,61.0,0
105," A florist had 37 roses. If she sold 16 of them and then later picked 19 more, how many roses would she have? ",40.0,"The florist had 37 roses. She sold 16 of them, so she had 37 - 16 = 21 roses left. She then picked 19 more, so she had 21 + 19 = 40 roses in total. The answer is 40.",,40.0,0
106," A teacher had 6 worksheets to grade. If she graded 4, but then another 18 were turned in, how many worksheets would she have to grade? ",20.0,"The teacher had 6 worksheets to grade. She graded 4, so she has 6 - 4 = 2 worksheets left to grade. Then, another 18 worksheets were turned in, so she now has 2 + 18 = 20 worksheets to grade. The answer is 20.",,20.0,0
107," A book store had 41 books in the bargin bin. If they sold 33 books, but then put 2 more in the bin, how many books would be in the bin? ",10.0,"The book store had 41 books in the bargin bin. They sold 33 books, so there were 41 - 33 = 8 books left. Then they put 2 more books in the bin, so there were 8 + 2 = 10 books in the bin. The answer is 10.",,10.0,0
108," A waiter had 19 customers to wait on. If 14 customers left and he got another 36 customers, how many customers would he have? ",41.0,"The waiter had 19 customers to wait on. 14 customers left, so he had 19 - 14 = 5 customers left. Then he got another 36 customers, so he would have 5 + 36 = 41 customers in total. The answer is 41.",,41.0,0
109," At the fair there were 9 people in line for the bumper cars. If 6 of them got tired of waiting and left and 3 more got in line, how many people would be in line? ",6.0,"There were 9 people in line for the bumper cars. 6 of them got tired of waiting and left, so there were 9 - 6 = 3 people left in line. Then 3 more people got in line, so there were 3 + 3 = 6 people in line. The answer is 6.",,6.0,0
110," A teacher had 7 worksheets to grade. If she graded 2, but then another 46 were turned in, how many worksheets would she have to grade? ",51.0,"The teacher had 7 worksheets to grade. She graded 2, so she has 7 - 2 = 5 worksheets left to grade. Then, another 46 worksheets were turned in, so she now has 5 + 46 = 51 worksheets to grade. The answer is 51.",,51.0,0
111," Paige had 8 songs on her mp3 player. If she deleted 5 old songs from it and then added 30 new songs, how many songs does she have on her mp3 player? ",33.0,"Paige had 8 songs on her mp3 player. She deleted 5 old songs, so she had 8 - 5 = 3 songs left. Then she added 30 new songs, so she has 3 + 30 = 33 songs on her mp3 player. The answer is 33.",,33.0,0
112," Maria picked 48 carrots from her garden. If she threw out 11 of them and then picked 15 more the next day, how many carrots would she have total? ",52.0,"Maria picked 48 carrots from her garden. She threw out 11 of them, so she had 48 - 11 = 37 carrots left. The next day, she picked 15 more, so she had 37 + 15 = 52 carrots in total. The answer is 52.",,52.0,0
113, A store had 34 oranges in a bin. If they threw away 20 of the old ones and put 13 new ones in the bin how many would be in the bin? ,27.0,"The store had 34 oranges in the bin. They threw away 20 old ones, so they have 34 - 20 = 14 oranges left. They put 13 new ones in the bin, so there are now 14 + 13 = 27 oranges in the bin. The answer is 27.",,27.0,0
114," A waiter had 47 customers to wait on. If 41 customers left and he got another 20 customers, how many customers would he have? ",26.0,"The waiter had 47 customers to wait on. 41 customers left, so he has 47 - 41 = 6 customers left. If he got another 20 customers, he would have 6 + 20 = 26 customers in total. The answer is 26.",,26.0,0
115, In fourth grade there were 33 students at the start of the year. During the year 18 students left and 14 new students came to school. How many students were in fourth grade at the end? ,29.0,"In fourth grade there were 33 students at the start of the year. During the year 18 students left, so there were 33 - 18 = 15 students left. Then 14 new students came to school, so the total number of students in fourth grade at the end of the year was 15 + 14 = 29. The answer is 29.",,29.0,0
116," For the school bake sale Katie made 26 cupcakes. If she sold 20 of them and then made 20 more, how many cupcakes would she have? ",26.0,"Katie made 26 cupcakes. She sold 20 of them, so she has 26 - 20 = 6 cupcakes left. Then she made 20 more cupcakes, so she has a total of 6 + 20 = 26 cupcakes again. The answer is 26.",,26.0,0
117," Adam had 5 dollars. At the store he spent $2 on a new game. If he got another 5 dollars for his allowance, how much money does he have now? ",8.0,"Adam had 5 dollars. He spent 2 dollars on a new game, so he has 5 - 2 = 3 dollars left. He then got another 5 dollars for his allowance, so he now has 3 + 5 = 8 dollars. The answer is 8.",,8.0,0
118," Tiffany was playing a video game and had 43 lives. In a hard part of the game she lost 14 lives. If she got 27 more lives in the next level, how many lives would she have? ",56.0,"Tiffany had 43 lives. She lost 14 lives, so she had 43 - 14 = 29 lives left. She got 27 more lives in the next level, so she would have 29 + 27 = 56 lives. The answer is 56.",,56.0,0
119," At the fair there were 12 people in line for the bumper cars. If 10 of them got tired of waiting and left and 15 more got in line, how many people would be in line? ",17.0,"There were 12 people in line for the bumper cars. 10 of them got tired of waiting and left, so there were 12 - 10 = 2 people left in line. Then, 15 more people got in line, so there were 2 + 15 = 17 people in line. The answer is 17.",,17.0,0
120," A waiter had 14 customers to wait on. If 3 customers left and he got another 39 customers, how many customers would he have? ",50.0,"The waiter had 14 customers to wait on. 3 customers left, so he had 14 - 3 = 11 customers left. Then he got another 39 customers, so he had a total of 11 + 39 = 50 customers. The answer is 50.",,50.0,0
