,question,answer,response,mapping,response_answer,flag
94," For Halloween Katie and her sister combined the candy they received. Katie had 8 pieces of candy while her sister had 23. If they ate 8 pieces the first night, how many pieces do they have left? ",23.0,"Katie had 8 pieces of candy and her sister had 23, so they had a total of 8 + 23 = 31 pieces of candy. After eating 8 pieces, they have 31 - 8 = 23 pieces of candy left. The answer is 23.",,23.0,0
95," Ned was trying to expand his game collection. He bought 50 games from a friend and bought 27 more at a garage sale. If 74 of the games didn't work, how many good games did he end up with? ",3.0,"Ned started with 50 games and bought 27 more, so he had 50 + 27 = 77 games in total. If 74 of them didn't work, then he had 77 - 74 = 3 good games. The answer is 3.",,3.0,0
96, For the school bake sale Wendy made pastries. She baked 41 cupcakes and 31 cookies. After the sale she had 32 to take back home. How many pastries did she sell? ,40.0,"Wendy made 41 cupcakes and 31 cookies, so she made a total of 41 + 31 = 72 pastries. If she took 32 pastries back home, then she must have sold 72 - 32 = 40 pastries. The answer is 40.",,40.0,0
97," The school cafeteria ordered 25 red apples and 17 green apples for students lunches. But, if only 10 students wanted fruit, how many extra did the cafeteria end up with? ",32.0,"The cafeteria ordered 25 red apples and 17 green apples, for a total of 25 + 17 = 42 apples. If only 10 students wanted fruit, they would need 10 apples. So the cafeteria has 42 - 10 = 32 extra apples. The answer is 32.",,32.0,0
98," At the arcade, Jerry won 29 tickets playing 'whack a mole' and 17 tickets playing 'skee ball'. If he spent 12 of his tickets on a hat, how many tickets does Jerry have left? ",34.0,"Jerry won 29 tickets playing 'whack a mole' and 17 tickets playing 'skee ball'. So he had 29 + 17 = 46 tickets in total. After spending 12 tickets on a hat, he has 46 - 12 = 34 tickets left. The answer is 34.",,34.0,0
99, Cody had 45 dollars. For his birthday he got 9 more dollars but spent 19 on a new game. How much money does he have now? ,35.0,"Cody started with 45 dollars. He got 9 more for his birthday, so he had 45 + 9 = 54 dollars. After spending 19 on a new game, he had 54 - 19 = 35 dollars left. The answer is 35.",,35.0,0
100," For the school bake sale Carol made 30 cupcakes. If she sold 9 of them and then made 28 more, how many cupcakes would she have? ",49.0,"Carol started with 30 cupcakes. After selling 9, she had 30 - 9 = 21 cupcakes left. Then she made 28 more, so she had 21 + 28 = 49 cupcakes. The answer is 49.",,49.0,0
101, For Halloween Faye scored 47 pieces of candy. She ate 25 pieces the first night and then her sister gave her 40 more pieces. How many pieces of candy does Faye have now? ,62.0,"Faye started with 47 pieces of candy. After eating 25, she had 47 - 25 = 22 pieces left. Then her sister gave her 40 more pieces, so she had 22 + 40 = 62 pieces of candy. The answer is 62.",,62.0,0
102," Kaleb had 34 books. If he sold 17 of them and used the money he earned to buy 7 new books, how many books would Kaleb have? ",24.0,"Kaleb started with 34 books. After selling 17, he had 34 - 17 = 17 books left. He used the money to buy 7 new books, so he now has 17 + 7 = 24 books. The answer is 24.",,24.0,0
103, In fourth grade there were 10 students at the start of the year. During the year 4 students left and 42 new students came to school. How many students were in fourth grade at the end? ,48.0,"There were originally 10 students. 4 students left, so there were 10 - 4 = 6 students left. Then 42 new students came, so the total number of students became 6 + 42 = 48. The answer is 48.",,48.0,0
104," Oliver had 33 dollars in January. By March he had spent 4 dollars. If he got another 32 dollars from his mom, how much money would he have? ",61.0,"Oliver started with 33 dollars. He spent 4 dollars, so he had 33 - 4 = 29 dollars left. If he got another 32 dollars from his mom, he would have 29 + 32 = 61 dollars. The answer is 61.",,61.0,0
105," A florist had 37 roses. If she sold 16 of them and then later picked 19 more, how many roses would she have? ",40.0,"The florist started with 37 roses. After selling 16, she had 37 - 16 = 21 roses left. After picking 19 more, she had 21 + 19 = 40 roses. The answer is 40.",,40.0,0
106," A teacher had 6 worksheets to grade. If she graded 4, but then another 18 were turned in, how many worksheets would she have to grade? ",20.0,"The teacher started with 6 worksheets to grade. After grading 4, she had 6 - 4 = 2 left to grade. Then another 18 were turned in, so she now has 2 + 18 = 20 worksheets to grade. The answer is 20.",,20.0,0
107," A book store had 41 books in the bargin bin. If they sold 33 books, but then put 2 more in the bin, how many books would be in the bin? ",10.0,"The book store started with 41 books. After selling 33, they had 41 - 33 = 8 books left. Then they put 2 more in the bin, so there are now 8 + 2 = 10 books in the bin. The answer is 10.",,10.0,0
108," A waiter had 19 customers to wait on. If 14 customers left and he got another 36 customers, how many customers would he have? ",41.0,"The waiter started with 19 customers. After 14 left, he had 19 - 14 = 5 customers left. Then he got another 36 customers, so he had 5 + 36 = 41 customers in total. The answer is 41.",,41.0,0
109," At the fair there were 9 people in line for the bumper cars. If 6 of them got tired of waiting and left and 3 more got in line, how many people would be in line? ",6.0,"There were originally 9 people in line. 6 of them left, so there were 9 - 6 = 3 people left in line. Then 3 more people got in line, so there were 3 + 3 = 6 people in line. The answer is 6.",,6.0,0
110," A teacher had 7 worksheets to grade. If she graded 2, but then another 46 were turned in, how many worksheets would she have to grade? ",51.0,"The teacher started with 7 worksheets to grade. After grading 2, she had 7 - 2 = 5 left to grade. Then another 46 were turned in, so she now has 5 + 46 = 51 worksheets to grade. The answer is 51.",,51.0,0
111," Paige had 8 songs on her mp3 player. If she deleted 5 old songs from it and then added 30 new songs, how many songs does she have on her mp3 player? ",33.0,"Paige started with 8 songs. After deleting 5, she had 8 - 5 = 3 songs left. Then she added 30 new songs, so she has 3 + 30 = 33 songs on her mp3 player. The answer is 33.",,33.0,0
112," Maria picked 48 carrots from her garden. If she threw out 11 of them and then picked 15 more the next day, how many carrots would she have total? ",52.0,"Maria started with 48 carrots. After throwing out 11, she had 48 - 11 = 37 carrots. The next day, she picked 15 more, so she had 37 + 15 = 52 carrots in total. The answer is 52.",,52.0,0
113, A store had 34 oranges in a bin. If they threw away 20 of the old ones and put 13 new ones in the bin how many would be in the bin? ,27.0,"The store started with 34 oranges. They threw away 20 old ones, so they had 34 - 20 = 14 left. Then they added 13 new ones, so they had 14 + 13 = 27 oranges in the bin. The answer is 27.",,27.0,0
114," A waiter had 47 customers to wait on. If 41 customers left and he got another 20 customers, how many customers would he have? ",26.0,"The waiter started with 47 customers. After 41 left, he had 47 - 41 = 6 customers left. Then he got another 20 customers, so he had 6 + 20 = 26 customers in total. The answer is 26.",,26.0,0
115, In fourth grade there were 33 students at the start of the year. During the year 18 students left and 14 new students came to school. How many students were in fourth grade at the end? ,29.0,"There were originally 33 students. 18 students left, so there were 33 - 18 = 15 students left. Then 14 new students came, so there were 15 + 14 = 29 students in fourth grade at the end. The answer is 29.",,29.0,0
116," For the school bake sale Katie made 26 cupcakes. If she sold 20 of them and then made 20 more, how many cupcakes would she have? ",26.0,"Katie started with 26 cupcakes. She sold 20, so she had 26 - 20 = 6 left. Then she made 20 more, so she had 6 + 20 = 26 cupcakes again. The answer is 26.",,26.0,0
117," Adam had 5 dollars. At the store he spent $2 on a new game. If he got another 5 dollars for his allowance, how much money does he have now? ",8.0,"Adam started with 5 dollars. He spent 2 dollars on a new game, so he had 5 - 2 = 3 dollars left. Then he got another 5 dollars for his allowance, so he now has 3 + 5 = 8 dollars. The answer is 8.",,8.0,0
118," Tiffany was playing a video game and had 43 lives. In a hard part of the game she lost 14 lives. If she got 27 more lives in the next level, how many lives would she have? ",56.0,"Tiffany started with 43 lives. After losing 14, she had 43 - 14 = 29 lives. After getting 27 more lives, she would have 29 + 27 = 56 lives. The answer is 56.",,56.0,0
119," At the fair there were 12 people in line for the bumper cars. If 10 of them got tired of waiting and left and 15 more got in line, how many people would be in line? ",17.0,"There were originally 12 people in line. 10 of them left, so there were 12 - 10 = 2 people left in line. Then 15 more people got in line, so there were 2 + 15 = 17 people in line. The answer is 17.",,17.0,0
120," A waiter had 14 customers to wait on. If 3 customers left and he got another 39 customers, how many customers would he have? ",50.0,"The waiter started with 14 customers. After 3 left, he had 14 - 3 = 11 customers. Then he got 39 more customers, so he had 11 + 39 = 50 customers. The answer is 50.",,50.0,0
121," At the fair there were 30 people in line for the bumper cars. If 10 of them got tired of waiting and left and 5 more got in line, how many people would be in line? ",25.0,"There were originally 30 people in line. 10 left, so there were 30 - 10 = 20 people left in line. Then 5 more got in line, so there were 20 + 5 = 25 people in line. The answer is 25.",,25.0,0
122," Faye had 34 coloring books. If she gave away 3 of them, but then bought 48 more, how many would she have total? ",79.0,"Faye started with 34 coloring books. After giving away 3, she had 34 - 3 = 31. Then she bought 48 more, so she had 31 + 48 = 79 coloring books in total. The answer is 79.",,79.0,0
123," Paige had 11 songs on her mp3 player. If she deleted 9 old songs from it and then added 8 new songs, how many songs does she have on her mp3 player? ",10.0,"Paige started with 11 songs. After deleting 9 old songs, she had 11 - 9 = 2 songs left. Then she added 8 new songs, so she had 2 + 8 = 10 songs on her mp3 player. The answer is 10.",,10.0,0
124," A teacher had 38 worksheets to grade. If she graded 4, but then another 15 were turned in, how many worksheets would she have to grade? ",49.0,"The teacher started with 38 worksheets. After grading 4, she had 38 - 4 = 34 left to grade. Then another 15 were turned in, so she now has 34 + 15 = 49 worksheets to grade. The answer is 49.",,49.0,0
125, In fourth grade there were 40 students at the start of the year. During the year 14 students left and 26 new students came to school. How many students were in fourth grade at the end? ,52.0,"There were originally 40 students. 14 students left, so there were 40 - 14 = 26 students left. Then 26 new students came, so there were 26 + 26 = 52 students in fourth grade at the end. The answer is 52.",,52.0,0
