,question,answer,response,mapping,response_answer,equations
54,A waiter had c0 customers. After some left he still had c1 customers. Then he got c2 new customersHow many customers does he have now?,24.0,"The waiter started with c0 customers. After some left, he had c1 customers. Then he got c2 new customers. So in total, he has c1 + c2 customers now. 
total_customers = c1 + c2
The answer is total_customers.","{'c0': 12.0, 'c1': 14.0, 'c2': 10.0}",24.0,"['total_customers =  c1 + c2', 'answer = total_customers']"
55,A farmer had c0 tomatoes in his garden. If he picked c1 of them yesterday and c2 today.How many tomatoes did he pick in all?,204.0,"The farmer started with c0 tomatoes. He picked c1 yesterday and c2 today. So in total, he picked c1 + c2 tomatoes. 
total_tomatoes_picked = c1 + c2
The answer is total_tomatoes_picked.","{'c0': 90.0, 'c1': 154.0, 'c2': 50.0}",204.0,"['total_tomatoes_picked =  c1 + c2', 'answer = total_tomatoes_picked']"
56,"c0 red peaches, c1 yellow peaches and c2 green peaches are in the basket.How many green and yellow peaches are in the basket?",20.0,"There are c1 yellow peaches and c2 green peaches in the basket. So the total number of yellow and green peaches is c1 + c2. 
total_yellow_and_green = c1 + c2
The answer is total_yellow_and_green.","{'c0': 5.0, 'c1': 14.0, 'c2': 6.0}",20.0,"['total_yellow_and_green =  c1 + c2', 'answer = total_yellow_and_green']"
57,Winter is almost here and most animals are migrating to warmer countries. There were c0 bird families living near the mountain. If c1 bird families flew away for winterHow many more bird families flew away for the winter than those that stayed behind?,31.0,"There were originally c0 bird families. c1 bird families flew away for winter. So c0 - c1 bird families stayed behind. 
bird_families_flew_away = c1
bird_families_stayed_behind = c0 - c1
The difference between the two is the number of bird families that flew away for winter. 
difference = bird_families_flew_away - bird_families_stayed_behind
The answer is difference.","{'c0': 89.0, 'c1': 60.0}",31.0,"['bird_families_flew_away =  c1', 'bird_families_stayed_behind =  c0 - c1', 'difference =  bird_families_flew_away - bird_families_stayed_behind', 'answer = difference']"
58,There were c0 roses and c1 orchids in the vase. Jessica cut some more roses and orchids from her flower garden. There are now c2 orchids and c3 roses in the vase.How many more orchids than roses are there in the vase now?,10.0,"There were originally c0 roses and c1 orchids in the vase, so the difference between the number of orchids and roses was c1 - c0. After Jessica added more flowers, there are now c3 roses and c2 orchids in the vase, so the difference between the number of orchids and roses is c2 - c3. To find the change in the difference between the number of orchids and roses, we can subtract the original difference from the new difference: 

change = (c2 - c3) - (c1 - c0)
change = c2 - c3 - c1 + c0

The answer is change.","{'c0': 9.0, 'c1': 6.0, 'c2': 13.0, 'c3': 3.0}",13.0,"['change =  (c2 - c3) - (c1 - c0)', 'change =  c2 - c3 - c1 + c0', 'answer = change']"
59,"After eating a hearty meal they went to see the Buckingham palace. There were c0 paintings in the Buckingham palace. There, Rachel learned that c1 visitors came to the Buckingham palace that day. If there were c2 visitors the previous dayHow many more visitors visited the Buckingham palace on that day than on the previous day?",61.0,"On the previous day, there were c2 visitors. On the current day, there were c1 visitors. So the difference in visitors is c1 - c2. 
difference_in_visitors = c1 - c2
The answer is difference_in_visitors.","{'c0': 39.0, 'c1': 661.0, 'c2': 600.0}",61.0,"['difference_in_visitors =  c1 - c2', 'answer = difference_in_visitors']"
60,A waiter had c0 customers. While c1 customers left he got c2 new customers.How many customers does he still have?,11.0,"The waiter started with c0 customers. Then c1 customers left and c2 new customers arrived. So the total number of customers he has now is c0 - c1 + c2. 
total_customers = c0 - c1 + c2
The answer is total_customers.","{'c0': 12.0, 'c1': 15.0, 'c2': 14.0}",11.0,"['total_customers =  c0 - c1 + c2', 'answer = total_customers']"
61,Emily is making bead necklaces for her c0 friends. She has c1 beads and each necklace takes c2 beads.How many necklaces can Emily make?,2.0,"Emily has c1 beads and each necklace takes c2 beads. So she can make c1/c2 necklaces. 
necklaces = c1/c2
The answer is necklaces.","{'c0': 72.0, 'c1': 6.0, 'c2': 3.0}",2.0,"['necklaces =  c1/c2', 'answer = necklaces']"
62,He also had c0 aquariums for saltwater animals. The aquarium had c1 saltwater animals in total and every aquarium had the same number of animals.How many saltwater animals does each aquarium have?,2.0,"There are c0 aquariums and c1 saltwater animals in total. If every aquarium had the same number of animals, then we can divide the total number of animals by the number of aquariums to find out how many animals are in each aquarium. 
animals_per_aquarium = c1 / c0
The answer is animals_per_aquarium.","{'c0': 26.0, 'c1': 52.0}",2.0,"['animals_per_aquarium =  c1 / c0', 'answer = animals_per_aquarium']"
63,Mary is baking a cake. The recipe calls for c0 cups of flour and c1 cups of sugar. She already put in some cups of flour. If she still needs c2 more cups of flour than sugarHow many cups of flour did she put in?,2.0,"The recipe calls for c0 cups of flour and c1 cups of sugar. Mary already put in some cups of flour, let's call it x. So she still needs c0 - x cups of flour. And she needs c2 more cups of flour than sugar, which means c0 - c1 = c2. 
c0 - x = c1 + c2
Solving for x, we get:
x = c0 - c1 - c2
The answer is x.","{'c0': 11.0, 'c1': 7.0, 'c2': 2.0}",2.0,"['c1 =  c2. ', 'x =  c1 + c2', 'x =  c0 - c1 - c2', 'answer = x']"
64,Baker made c0 cakes and c1 pastries. If he sold c2 cakes and c3 pastriesHow many cakes would baker still have?,139.0,"Baker started with c0 cakes and c1 pastries. After selling c2 cakes and c3 pastries, he would have c0 - c2 cakes left. 
cakes_left = c0 - c2
The answer is cakes_left.","{'c0': 149.0, 'c1': 91.0, 'c2': 10.0, 'c3': 90.0}",139.0,"['cakes_left =  c0 - c2', 'answer = cakes_left']"
65,Dave had c0 files and c1 apps on his phone. After deleting some apps and files he had c2 apps and c3 files left.How many files did he delete?,3.0,"Dave started with c0 files and c1 apps. After deleting some, he had c2 apps and c3 files left. So he must have deleted c1 - c2 apps and c0 - c3 files. 
apps_deleted = c1 - c2
files_deleted = c0 - c3
The answer is files_deleted.","{'c0': 24.0, 'c1': 13.0, 'c2': 17.0, 'c3': 21.0}",3.0,"['apps_deleted =  c1 - c2', 'files_deleted =  c0 - c3', 'answer = files_deleted']"
66,An industrial machine made c0 shirts yesterday and c1 shirts today. It can make c2 shirts a minute.How many minutes did the machine work today?,4.0,"The machine made c0 shirts yesterday and c1 shirts today, so it made a total of c0 + c1 shirts. To find out how long the machine worked today, we need to divide the total number of shirts by the number of shirts the machine can make in a minute: 
minutes_worked = (c0 + c1) / c2
The answer is minutes_worked.","{'c0': 9.0, 'c1': 8.0, 'c2': 2.0}",8.5,"['minutes_worked =  (c0 + c1) / c2', 'answer = minutes_worked']"
67,Rebecca wants to split a collection of eggs into c0 groups. Rebecca has c1 marbles and c2 eggs.How many eggs will each group have?,5.0,"To split the eggs into c0 groups, we need to divide the total number of eggs (c2) by the number of groups (c0). This gives us the number of eggs per group. 
eggs_per_group = c2 / c0
The answer is eggs_per_group.","{'c0': 3.0, 'c1': 4.0, 'c2': 15.0}",5.0,"['eggs_per_group =  c2 / c0', 'answer = eggs_per_group']"
68,Matthew had some crackers. If Matthew gave c0 crackers to each of his c1 friendsHow many crackers did Matthew have?,22.0,We don't have enough information to determine how many crackers Matthew had originally.,"{'c0': 2.0, 'c1': 11.0}",,[]
69,Olivia spent c0 dollars at a supermarket. If she has c1 dollars left with herHow much money did she have initially?,111.0,"Olivia spent c0 dollars and has c1 dollars left. So she must have started with c0 + c1 dollars. 
initial_money = c0 + c1
The answer is initial_money.","{'c0': 78.0, 'c1': 33.0}",111.0,"['initial_money =  c0 + c1', 'answer = initial_money']"
70,If Lewis earns $ c0 every week during the c1 weeks of a harvest season.How much money will he earn if he works for c2 harvest seasons?,22090603.0,"Lewis earns $c0 every week during c1 weeks of a harvest season. So in one harvest season, he earns c0 x c1 dollars. 
earnings_per_season = c0 x c1
If he works for c2 harvest seasons, he will earn c2 times the earnings per season. 
total_earnings = earnings_per_season x c2
The answer is total_earnings.","{'c0': 1357.0, 'c1': 223.0, 'c2': 73.0}",22090603.0,"['earnings_per_season =  c0 x c1', 'total_earnings =  earnings_per_season x c2', 'answer = total_earnings']"
71,Because of the decision Sofia asked c0 students to suggest specific types of food. c1 students suggested adding mashed potatoes while others suggested adding bacon to the menu.How many students suggested bacon?,125.0,"The total number of students who suggested adding food to the menu is c0. Some suggested mashed potatoes and the rest suggested bacon. Let's call the number of students who suggested bacon ""x"". Then we know that:

x + number of students who suggested mashed potatoes = c0

We also know that the total number of students who suggested food is equal to c0, so:

x + number of students who suggested mashed potatoes = c0

We can rearrange this equation to solve for x:

x = c0 - number of students who suggested mashed potatoes

Since we don't know the exact number of students who suggested mashed potatoes, we can't solve for x exactly. But we do know that x is equal to the number of students who suggested bacon, so the answer is x.","{'c0': 310.0, 'c1': 185.0}",0.0,"['potatoes =  c0', 'potatoes =  c0', 'x =  c0 - number of students who suggested mashed potatoes']"
72,Jack received c0 emails and c1 letters in the morning. He then received c2 emails and c3 letters in the afternoon.How many emails did jack receive in the day?,8.0,"Jack received c0 emails in the morning and c2 emails in the afternoon. So in total, he received c0 + c2 emails. 
total_emails = c0 + c2
The answer is total_emails.","{'c0': 3.0, 'c1': 64.0, 'c2': 5.0, 'c3': 54.0}",8.0,"['total_emails =  c0 + c2', 'answer = total_emails']"
73,Paco had c0 cookies. He ate c1 of them. Then he bought c2 more cookiesHow many cookies did Paco have left?,75.0,"Paco started with c0 cookies. He ate c1 of them, so he had c0 - c1 cookies left. Then he bought c2 more cookies, so he had c0 - c1 + c2 cookies in total. 
total_cookies = c0 - c1 + c2
The answer is total_cookies.","{'c0': 40.0, 'c1': 2.0, 'c2': 37.0}",75.0,"['total_cookies =  c0 - c1 + c2', 'answer = total_cookies']"
74,Because of the decision Sofia asked the students to suggest specific types of food. If c0 students suggested adding mashed potatoes as well as bacon while c1 suggested adding only bacon to the menuHow many students suggested adding bacon?,569.0,"c0 students suggested adding mashed potatoes and bacon, while c1 students suggested adding only bacon. So the total number of students who suggested adding bacon is c0 + c1. 
bacon_suggested = c0 + c1
The answer is bacon_suggested.","{'c0': 218.0, 'c1': 351.0}",569.0,"['bacon_suggested =  c0 + c1', 'answer = bacon_suggested']"
75,If each bag has c0 cookies and you had c1 bags of cookiesHow many cookies would you have?,2173.0,"If each bag has c0 cookies, and you have c1 bags, then you have c0 x c1 cookies in total. 
total_cookies = c0 x c1
The answer is total_cookies.","{'c0': 41.0, 'c1': 53.0}",2173.0,"['total_cookies =  c0 x c1', 'answer = total_cookies']"
76,Rachel had to complete c0 pages of reading homework and c1 pages of math homework.How many more pages of math homework than reading homework did she have?,2.0,"Rachel had c0 pages of reading homework and c1 pages of math homework. To find out how many more pages of math homework she had than reading homework, we need to subtract c0 from c1. 
math_pages - reading_pages = c1 - c0
The answer is c1 - c0.","{'c0': 2.0, 'c1': 4.0}",2.0,"['reading_pages =  c1 - c0', 'answer = c1 - c0']"
77,Allan brought c0 balloons and Jake brought c1 balloons to the park. Allan then bought c2 more balloons at the park.How many balloons did Allan bring to the park?,8.0,"Allan originally brought c0 balloons. Then he bought c2 more at the park. So in total, he had c0 + c2 balloons at the park. 
total_balloons = c0 + c2
The answer is total_balloons.","{'c0': 5.0, 'c1': 4.0, 'c2': 3.0}",8.0,"['total_balloons =  c0 + c2', 'answer = total_balloons']"
78,"Julia played tag with c0 kids on monday, c1 kids on tuesday and c2 kids on wednesday.How many more kids did she play with on tuesday than on wednesday?",2.0,"Julia played with c0 kids on Monday, c1 kids on Tuesday, and c2 kids on Wednesday. To find out how many more kids she played with on Tuesday than on Wednesday, we need to subtract the number of kids she played with on Wednesday from the number of kids she played with on Tuesday. 
kids_played_with_on_tuesday = c1
kids_played_with_on_wednesday = c2
more_kids_played_with_on_tuesday = kids_played_with_on_tuesday - kids_played_with_on_wednesday
The answer is more_kids_played_with_on_tuesday.","{'c0': 8.0, 'c1': 11.0, 'c2': 9.0}",2.0,"['kids_played_with_on_tuesday =  c1', 'kids_played_with_on_wednesday =  c2', 'more_kids_played_with_on_tuesday =  kids_played_with_on_tuesday - kids_played_with_on_wednesday', 'answer = more_kids_played_with_on_tuesday']"
