,question,answer,response,mapping,response_answer,equations
36," There were c0 girls and c1 boys trying out for the schools basketball team. If only c2 of them got called back, how many students didn't make the cut? ",56.0,"Solve the problem step by step:

Information from question:

girls_trying_out = c0
boys_trying_out = c1
students_called_back = c2

1. Add the number of girls trying out and the number of boys trying out to calculate the total number of students trying out. Let total_trying_out be the total number of students trying out,
total_trying_out = girls_trying_out + boys_trying_out

2. Subtract the number of students called back from the total number of students trying out to calculate the number of students who didn't make the cut.
students_not_called_back = total_trying_out - students_called_back

answer = students_not_called_back","{'c0': 30.0, 'c1': 36.0, 'c2': 10.0}",56.0,"['girls_trying_out = c0', 'boys_trying_out = c1', 'students_called_back = c2', 'total_trying_out = girls_trying_out + boys_trying_out', 'students_not_called_back = total_trying_out - students_called_back', 'answer = students_not_called_back']"
37, Roger had c0 dollars. For his birthday he got c1 more dollars but spent c2 on a new game. How much money does he have now? ,15.0,"Solve the problem step by step:

Information from question:

original_money = c0
birthday_money = c1
game_cost = c2

1. Add the amount of money Roger got for his birthday to the amount of money he originally had to calculate his total money before buying the game. Let total_money_before_game be the total money before buying the game,
total_money_before_game = original_money + birthday_money

2. Subtract the cost of the game from the total money before buying the game to calculate the amount of money he has left.
current_money = total_money_before_game - game_cost

answer = current_money","{'c0': 29.0, 'c1': 20.0, 'c2': 34.0}",15.0,"['original_money = c0', 'birthday_money = c1', 'game_cost = c2', 'total_money_before_game = original_money + birthday_money', 'current_money = total_money_before_game - game_cost', 'answer = current_money']"
38," Dave had to wash c0 short sleeve shirts and c1 long sleeve shirts before school. If he had only washed c2 of them by the time school started, how many did he not wash? ",5.0,"Solve the problem step by step:

Information from question:

short_sleeve_shirts = c0
long_sleeve_shirts = c1
shirts_washed = c2

1. Add the number of short sleeve shirts and the number of long sleeve shirts to calculate the total number of shirts. Let total_shirts be the total number of shirts,
total_shirts = short_sleeve_shirts + long_sleeve_shirts

2. Subtract the number of shirts washed from the total number of shirts to calculate the number of shirts not washed.
shirts_not_washed = total_shirts - shirts_washed

answer = shirts_not_washed","{'c0': 29.0, 'c1': 11.0, 'c2': 35.0}",5.0,"['short_sleeve_shirts = c0', 'long_sleeve_shirts = c1', 'shirts_washed = c2', 'total_shirts = short_sleeve_shirts + long_sleeve_shirts', 'shirts_not_washed = total_shirts - shirts_washed', 'answer = shirts_not_washed']"
39," Edward was trying to expand his game collection. He bought c0 games from a friend and bought c1 more at a garage sale. If c2 of the games didn't work, how many good games did he end up with? ",24.0,"Solve the problem step by step:

Information from question:

games_from_friend = c0
games_from_garage_sale = c1
non_working_games = c2

1. Add the number of games Edward bought from his friend and the number of games he bought at the garage sale to calculate the total number of games he had. Let total_games be the total number of games,
total_games = games_from_friend + games_from_garage_sale

2. Subtract the number of non-working games from the total number of games to calculate the number of good games he ended up with.
good_games = total_games - non_working_games

answer = good_games","{'c0': 41.0, 'c1': 14.0, 'c2': 31.0}",24.0,"['games_from_friend = c0', 'games_from_garage_sale = c1', 'non_working_games = c2', 'total_games = games_from_friend + games_from_garage_sale', 'good_games = total_games - non_working_games', 'answer = good_games']"
40," At the schools book fair Sam bought c0 adventure books and c1 mystery books. If c2 of the books were used, how many new books did he buy? ",15.0,"Solve the problem step by step:

Information from question:

adventure_books = c0
mystery_books = c1
used_books = c2

1. Add the number of adventure books and the number of mystery books to calculate the total number of books. Let total_books be the total number of books,
total_books = adventure_books + mystery_books

2. Subtract the number of used books from the total number of books to calculate the number of new books. Let new_books be the number of new books,
new_books = total_books - used_books

answer = new_books","{'c0': 13.0, 'c1': 17.0, 'c2': 15.0}",15.0,"['adventure_books = c0', 'mystery_books = c1', 'used_books = c2', 'total_books = adventure_books + mystery_books', 'new_books = total_books - used_books', 'answer = new_books']"
41," Amy had c0 music files and c1 video files on her flash drive. If she deleted c2 of the files, how many files were still on her flash drive? ",14.0,"Solve the problem step by step:

Information from question:

music_files = c0
video_files = c1
files_deleted = c2

1. Add the number of music files and the number of video files to calculate the total number of files. Let total_files be the total number of files,
total_files = music_files + video_files

2. Subtract the number of files deleted from the total number of files to calculate how many files are left.
files_left = total_files - files_deleted

answer = files_left","{'c0': 26.0, 'c1': 36.0, 'c2': 48.0}",14.0,"['music_files = c0', 'video_files = c1', 'files_deleted = c2', 'total_files = music_files + video_files', 'files_left = total_files - files_deleted', 'answer = files_left']"
42, Oliver had c0 dollars. For his birthday he got c1 more dollars but spent c2 on a new game. How much money does he have now? ,1.0,"Solve the problem step by step:

Information from question:

original_money = c0
birthday_money = c1
game_cost = c2

1. Add the amount of money Oliver got for his birthday to the amount of money he originally had to calculate his total money. Let total_money be the total amount of money,
total_money = original_money + birthday_money

2. Subtract the cost of the game from the total amount of money to calculate the answer.
current_money = total_money - game_cost

answer = current_money","{'c0': 35.0, 'c1': 50.0, 'c2': 84.0}",1.0,"['original_money = c0', 'birthday_money = c1', 'game_cost = c2', 'total_money = original_money + birthday_money', 'current_money = total_money - game_cost', 'answer = current_money']"
43, Emily was playing a trivia game. In the first round she scored c0 points and in the second round she scored c1 points. In the last round she lost c2 points. How many points did she have at the end of the game? ,1.0,"Solve the problem step by step:

Information from question:

points_first_round = c0
points_second_round = c1
points_lost_last_round = c2

1. Add the number of points Emily scored in the first and second rounds to calculate the total points earned. Let total_points be the total number of points,
total_points = points_first_round + points_second_round

2. Subtract the number of points lost in the last round from the total points earned to calculate the final score.
final_score = total_points - points_lost_last_round

answer = final_score","{'c0': 16.0, 'c1': 33.0, 'c2': 48.0}",1.0,"['points_first_round = c0', 'points_second_round = c1', 'points_lost_last_round = c2', 'total_points = points_first_round + points_second_round', 'final_score = total_points - points_lost_last_round', 'answer = final_score']"
44," Paige had c0 math problems and c1 science problems for homework. If she finished c2 of the problems at school, how many problems did she have to do for homework? ",11.0,"Solve the problem step by step:

Information from question:

math_problems = c0
science_problems = c1
problems_done_at_school = c2

1. Add the number of math problems and the number of science problems to calculate the total number of problems. Let total_problems be the total number of problems,
total_problems = math_problems + science_problems

2. Subtract the number of problems done at school from the total number of problems to calculate the number of problems left for homework.
homework_problems = total_problems - problems_done_at_school

answer = homework_problems","{'c0': 43.0, 'c1': 12.0, 'c2': 44.0}",11.0,"['math_problems = c0', 'science_problems = c1', 'problems_done_at_school = c2', 'total_problems = math_problems + science_problems', 'homework_problems = total_problems - problems_done_at_school', 'answer = homework_problems']"
45," The school cafeteria ordered c0 red apples and c1 green apples for students lunches. But, if only c2 students wanted fruit, how many extra did the cafeteria end up with? ",35.0,"Solve the problem step by step:

Information from question:

red_apples_ordered = c0
green_apples_ordered = c1
students_want_fruit = c2

1. Add the number of red apples and the number of green apples to calculate the total number of apples ordered. Let total_apples_ordered be the total number of apples ordered,
total_apples_ordered = red_apples_ordered + green_apples_ordered

2. Subtract the number of students who wanted fruit from the total number of apples ordered to calculate the number of extra apples.
extra_apples = total_apples_ordered - students_want_fruit

answer = extra_apples","{'c0': 33.0, 'c1': 23.0, 'c2': 21.0}",35.0,"['red_apples_ordered = c0', 'green_apples_ordered = c1', 'students_want_fruit = c2', 'total_apples_ordered = red_apples_ordered + green_apples_ordered', 'extra_apples = total_apples_ordered - students_want_fruit', 'answer = extra_apples']"
